paper_id,title
29515371,Control of the Nucleotide Cycle in Photoreceptor Cell Extracts by Retinal Degeneration Protein 3.
29716641,Real-time PCR applications for diagnosis of leishmaniasis.
29628922,The Applied Development of a Tiered Multilocus Sequence Typing (MLST) Scheme for Dichelobacter nodosus.
28636595,Nlrp9b inflammasome restricts rotavirus infection in intestinal epithelial cells.
29552508,Polygenic signal for symptom dimensions and cognitive performance in patients with chronic schizophrenia.
28979769,Single-incision laparoscopic surgery in gynecologic surgery: a single-institutional experience from Saudi Arabia.
29666603,Long-Term Factors Associated With Falls and Fractures Poststroke.
25550568,Radiosurgery with 20 Gy provides better local contol of 1-3 brain metastases from breast cancer than with lower doses.
25503165,Comparison of two dose levels of stereotactic radiosurgery for 1-3 brain metastases from non-small cell lung cancer.
25496194,Radiosurgery alone versus radiosurgery plus whole-brain irradiation for very few cerebral metastases from lung cancer.
25472758,Do patients with very few brain metastases from breast cancer benefit from whole-brain radiotherapy in addition to radiosurgery?
28813659,The DNA Methylcytosine Dioxygenase Tet2 Sustains Immunosuppressive Function of Tumor-Infiltrating Myeloid Cells to Promote Melanoma Progression.
25471947,Radiotherapy beyond cancer: target localization in real-time MRI and treatment planning for cardiac radiosurgery.
25240823,A new prognostic instrument to predict the probability of developing new cerebral metastases after radiosurgery alone.
29662957,New York Physicians' Perspectives and Knowledge of the State Medical Marijuana Program.
29264408,Research synergy and drug development: Bright stars in neighboring constellations.
29215093,Two large deletions extending beyond either end of the RHD gene and their red cell phenotypes.
25238989,Comparison of 3D and 4D Monte Carlo optimization in robotic tracking stereotactic body radiotherapy of lung cancer.
24751407,Dose-escalation study for cardiac radiosurgery in a porcine model.
24663288,Stereotactic radiosurgery for newly diagnosed brain metastases: comparison of three dose levels.
26406364,From scientific discovery to cures: bright stars within a galaxy.
24506598,A new correction method serving to eliminate the parabola effect of flatbed scanners used in radiochromic film dosimetry.
29632744,Oligotrophic wetland sediments susceptible to shifts in microbiomes and mercury cycling with dissolved organic matter addition.
22584173,In vivo dose measurement using TLDs and MOSFET dosimeters for cardiac radiosurgery.
25967671,Genome-wide association analysis identifies three new risk loci for gout arthritis in Han Chinese.
19687567,"The design, physical properties and clinical utility of an iris collimator for robotic radiosurgery."
23441821,IL-8 -251T/A and IL-12B 1188A/C polymorphisms are associated with gout in a Chinese male population.
7798242,Clustering of the platelet Fc gamma receptor induces noncovalent association with the tyrosine kinase p72syk.
26941732,Microbes as Engines of Ecosystem Function: When Does Community Structure Enhance Predictions of Ecosystem Processes?
27844276,"MicroRNAs in Type 1 Diabetes: Complex Interregulation of the Immune System, β Cell Function and Viral Infections."
26345783,-173G/C polymorphism in the promoter of MIF is associated with hepatitis B virus infection in a Chinese Han population.
28177888,HDAC4 is expressed on multiple T cell lineages but dispensable for their development and function.
27579777,miRNA miR-17-92 cluster is differentially regulated in the imiqumod-treated skin but is not required for imiqumod-induced psoriasis-like dermatitis in mice.
29342930,Allergies in Animals and Humans.
20699654,microRNA deficiency in pancreatic islet cells exacerbates streptozotocin-induced murine autoimmune diabetes.
22788775,Polymorphisms -1082 G/A and -819 C/T in the interleukin-10 gene are not associated with gout susceptibility in the Chinese Han male population.
24024879,"Cat, dog and house dust mite allergen levels on children's soft toys."
22316179,"Daily vacuuming of mattresses significantly reduces house dust mite allergens, bacterial endotoxin, and fungal β-glucan."
23022822,Does bedding affect the airway and allergy?
21332802,"Effect of freezing, hot tumble drying and washing with eucalyptus oil on house dust mites in soft toys."
29531849,Initial Assessments of E-Learning Modules in Cytotechnology Education.
25899926,The effect of 1g of acetaminophen twice daily for 12 weeks on alanine transaminase levels--A randomized placebo-controlled trial.
29703244,Hunger influenced life expectancy in war-torn Sub-Saharan African countries.
29560398,Antibiotic impregnated total femur spacers: a technical tip.
29142073,"GGA1 regulates signal-dependent sorting of BACE1 to recycling endosomes, which moderates Aβ production."
29688385,Maser: one-stop platform for NGS big data from analysis to visualization.
28653391,Multiple phenotype association tests using summary statistics in genome-wide association studies.
29334926,(R)-α-Lipoic acid inhibits fructose-induced myoglobin fructation and the formation of advanced glycation end products (AGEs) in vitro.
29324707,"Evaluation of Controlled Release Urea on the Dynamics of Nitrate, Ammonium, and Its Nitrogen Release in Black Soils of Northeast China."
29466321,In a quest for engineering acidophiles for biomining applications: challenges and opportunities.
29440642,Understanding the plume dynamics of explosive super-eruptions.
25084882,Combine umbrella sampling with integrated tempering method for efficient and accurate calculation of free energy changes of complex energy surface.
29378619,Chromosome conformation signatures define predictive markers of inadequate response to methotrexate in early rheumatoid arthritis.
28193312,Leukocyte and Skeletal Muscle Telomere Length and Body Composition in Monozygotic Twin Pairs Discordant for Long-term Hormone Replacement Therapy.
28511292,Role of Gut Inflammation in Altering the Monocyte Compartment and Its Osteoclastogenic Potential in HLA-B27-Transgenic Rats.
26749303,Brief Report: Proatherogenic Cytokine Microenvironment in the Aortic Adventitia of Patients With Rheumatoid Arthritis.
26940017,Does telomere length predict decline in physical functioning in older twin sisters during an 11-year follow-up?
26698846,"Proteinase-activated receptor 2 modulates OA-related pain, cartilage and bone pathology."
29875735,Rheumatic Disease: Protease-Activated Receptor-2 in Synovial Joint Pathobiology.
29538444,Metabolomic profiling of macrophages determines the discrete metabolomic signature and metabolomic interactome triggered by polarising immune stimuli.
29520266,Effectiveness and Safety of Rituximab in Recalcitrant Pemphigoid Diseases.
29213124,The RA-MAP Consortium: a working model for academia-industry collaboration.
28493076,Extracellular vesicles regulate the human osteoclastogenesis: divergent roles in discrete inflammatory arthropathies.
26597958,Modulation of NF-κB Signaling as a Therapeutic Target in Autoimmunity.
28463543,Roles for RAB24 in autophagy and disease.
25348934,The atypical chemokine receptor ACKR2 suppresses Th17 responses to protein autoantigens.
25714487,Ultrastructural relationship of the phagophore with surrounding organelles.
29677986,Process Mining in Primary Care: A Literature Review.
27577381,Making Medication Data Meaningful: Illustrated with Hypertension.
29402700,Chromatin organisation and cancer prognosis: a pan-cancer study.
29684152,Association Between Proportion of Nuclei With High Chromatin Entropy and Prognosis in Gynecological Cancers.
26152787,A NOTCH1 gene copy number gain is a prognostic indicator of worse survival and a predictive biomarker to a Notch1 targeting antibody in colorectal cancer.
24688390,"Overexpression of a Vesicle Trafficking Gene, OsRab7, enhances salt tolerance in rice."
27124335,Chromatin changes predict recurrence after radical prostatectomy.
29390075,IW-Scoring: an Integrative Weighted Scoring framework for annotating and prioritizing genetic variations in the noncoding genome.
29247643,Traditional herbal medicine-derived sulforaphene promotes mitophagic cell death in lymphoma cells through CRM1-mediated p62/SQSTM1 accumulation and AMPK activation.
29291352,Recurrent ECSIT mutation encoding V140A triggers hyperinflammation and promotes hemophagocytic syndrome in extranodal NK/T cell lymphoma.
29393511,Primaquine or other 8-aminoquinolines for reducing Plasmodium falciparum transmission.
29644038,Calcific tendonitis of the quadriceps tendon.
29566762,Partial breast irradiation with CyberKnife after breast conserving surgery: a pilot study in early breast cancer.
29713389,Establishing post mortem criteria for the metabolic syndrome: an autopsy based cross-sectional study.
29662022,"Parental Opinions and Attitudes about Children's Vaccination Safety in Silesian Voivodeship, Poland."
29528286,Nociceptive interneurons control modular motor pathways to promote escape behavior in Drosophila.
28940651,Mechanical plasticity during oligodendrocyte differentiation and myelination.
29237729,The mammalian phosphate carrier SLC25A3 is a mitochondrial copper transporter required for cytochrome c oxidase biogenesis.
22698284,Actin depolymerization drives actomyosin ring contraction during budding yeast cytokinesis.
27346357,Nociceptor-Enriched Genes Required for Normal Thermal Nociception.
23349991,Xylella fastidiosa differentially accumulates mineral elements in biofilm and planktonic cells.
22194297,"Calcium increases Xylella fastidiosa surface attachment, biofilm formation, and twitching motility."
29415764,Discrimination between some Mycoplasma spp. and Acholeplasma laidlawii in bovine milk using high resolution melting curve analysis.
27445732,Artificial Induction of Associative Olfactory Memory by Optogenetic and Thermogenetic Activation of Olfactory Sensory Neurons and Octopaminergic Neurons in Drosophila Larvae.
